aplikasi berfungsi ga	Functionality and Perfomance
apk tidak menguntungkan	User Experince
login tidak bisa login	Functionality and Perfomance
cek pembayaran pajak Parah	Functionality and Perfomance
Akun tidak bisa log in	Functionality and Perfomance
aplikasinya tidak dapat mengakses	Functionality and Perfomance
aplikasinya kurang membantu	User Experince
server tidak dapat terkoneksi	Functionality and Perfomance
aplikasi gabisa apa2	Functionality and Perfomance
Pengurusan dokumen kependudukan hemat waktu dan tenaga	User Experince
troble Sering	Functionality and Perfomance
scanning muter terus	Functionality and Perfomance
aplikasi tolol banget	General Aspect
swavideo error	Functionality and Perfomance
apk busuk	Functionality and Perfomance
servernya Lemot	Functionality and Perfomance
bukanya Lemot	Functionality and Perfomance
Aplikasi muter muter terus	Functionality and Perfomance
server muter doank	Functionality and Perfomance
mengidentifikasi sangat lama	Functionality and Perfomance
aplikasinya sulit	User Experince
update sering lemot	Support and Updates
apl ga guna	General Aspect
login difficult	User Experince
survei selalu error	Functionality and Perfomance
apk gajelas	General Aspect
Aplikasi susah bukanya	Functionality and Perfomance
Aplikasi simpelmantap	General Aspect
customer servicenya payah	Out of Aspect
cek Ga bisa	Functionality and Perfomance
Loading bikin kesel	Functionality and Perfomance
aplikasi penipuan	General Aspect
Loading selamanya	Functionality and Perfomance
pengecekan produk sangat membantu	User Experince
update lama	Support and Updates
app gagal muluk	Functionality and Perfomance
Scand Beputar	Functionality and Perfomance
Aplikasi kagak jelas	General Aspect
Loading lama bgt	Functionality and Perfomance
aplikasi loading terus	Functionality and Perfomance
urusan administrasi simple	User Experince
Aplikaaih bagus	General Aspect
login gak bisa	Functionality and Perfomance
login gak bisa	Functionality and Perfomance
daftar akun Tidak bisa berfungsi	Functionality and Perfomance
ngecek pajak Ga bisa di akses	Functionality and Perfomance
aplikasi Baguslah	General Aspect
daftar lemot	Functionality and Perfomance
meresponnya cepat	Support and Updates
scan tidak bisa keluarkan hasil	Functionality and Perfomance
developer di perbaiki apkny	Support and Updates
aplikasi payah	General Aspect
Aplikasi komplit	User Experince
Pengurusannya ribett	Out of Aspect
aplikasi gak bisa di gunakan	Functionality and Perfomance
pelayanannya tidak bertele-tele	Out of Aspect
cek Tidak bisa	Functionality and Perfomance
loadingnya Lama	Functionality and Perfomance
tindak lanjutnya sangat2 lambat	Out of Aspect
server tidak bisa Nyambung	Functionality and Perfomance
Aplikasi Banyak iklan	General Aspect
dibuka jelek banget g bisa	Functionality and Perfomance
upgrade bagusan yg dulu	Support and Updates
pelayanan cepat	Out of Aspect
memasukan domisili tidak bisa	Functionality and Perfomance
gunakan Tidak bisa	Functionality and Perfomance
buka gx bisa	Functionality and Perfomance
pelayanany sangat puas	Out of Aspect
akses CCTV tbtb ndak bisa dipakai	Functionality and Perfomance
aplikasi belum siap di edarkan	General Aspect
scane qrcode muter muter	Functionality and Perfomance
aplikasi tidak dapat terkoneksi ke server	Functionality and Perfomance
gunakan Mudah	User Experince
membuat akun cepat	User Experince
update tidak jelas	Support and Updates
Koordinasi terlalu lama	Out of Aspect
application Bad	General Aspect
aplikasi error	Functionality and Perfomance
aplikasi sakti	General Aspect
Apk tidak berguna	General Aspect
akun tidak bisa diakses	Functionality and Perfomance
aplikasinya Jelek bgt	General Aspect
kartu vaksinnya ilang	Functionality and Perfomance
pindah KK susahnya minta ampun	User Experince
ngecek pelat nomor ngak bisa keluar	Functionality and Perfomance
Aplikasi loading	Functionality and Perfomance
no Handphone Tidak terdapat layanan edit/ganti	Functionality and Perfomance
pelayanan memudahkan	Out of Aspect
Aplikasi sampah	General Aspect
aplikasinya error	Functionality and Perfomance
respon cepat	Out of Aspect
login mesalah	Functionality and Perfomance
server tidak terhubung	Functionality and Perfomance
aplikasi dibikin buruk	General Aspect
Aplikasi Terjelek	General Aspect
apk Mantap	General Aspect
membuat akun cepat	User Experince
rumah sakitnya Nyaman	Out of Aspect
Aplikasi buruk	General Aspect
aplikasi kurang manfaat	General Aspect
plat motornya gak terdeteksi	Functionality and Perfomance
Aplikasinya tidak bisa digunakan dengan baik	User Experince
Aplikasinya para	General Aspect
dibuka tdk bisa	Functionality and Perfomance
Aplikasi membantu penduduk dki	User Experince
respond Quick	Support and Updates
Aplikasi gk bisa digunakan	Functionality and Perfomance
Aplikasi sangat tidak jelas	General Aspect
login ng bisa	Functionality and Perfomance
apk gabisa login	Functionality and Perfomance
kode Verifikasi bermasalah mulu	Functionality and Perfomance
server Tidak dapat mendeteksi	Functionality and Perfomance
aplikasi meminimalkan waktu	User Experince
Aplikasi TIDAK BERGUNA	General Aspect
scan produk tidak kebaca	Functionality and Perfomance
Aplikasinya cukup membantu	User Experince
membuat akun gagal di foto KTP	Functionality and Perfomance
mendapatkan informasi Sangat membantu sekali	User Experince
scan Tidak bisa mengenali	Functionality and Perfomance
kode otp lama	Functionality and Perfomance
aplikasi suka keluar sendiri	Functionality and Perfomance
cek kendaraan masih aja gabisa	Functionality and Perfomance
cari informasi tidak bisa	User Experince
Aplikasi berisi anek macam pelayanan publik	General Aspect
cari informasi tidak bisa	User Experince
dipake gak bisa	Functionality and Perfomance
Loding luwamaaaaaa sekali	Functionality and Perfomance
scan PRODUK TIDAK DIKENALI	Functionality and Perfomance
Pelayanan efisien	Out of Aspect
aplikasi diperbaiki	Functionality and Perfomance
Aplikasinya sangat membantu	User Experince
log in susahnya ampun	User Experince
aplikasi gak bisa dibuka	User Experince
scan no tidak tersedia	Functionality and Perfomance
Aplikasi Kereen	General Aspect
appnya bapuk	General Aspect
Aplikasi tidak bekerja	Functionality and Perfomance
apps Good	General Aspect
Aplikasi engga jelas	General Aspect
Aplikasi Sangat membantu	User Experince
aplikasinya tidak muncul	Functionality and Perfomance
support sistem kurang	Support and Updates
Loading terlalu lama	Functionality and Perfomance
versi baru tidak bisa di gunakan	Support and Updates
Pelayanan Cepat	Out of Aspect
melaporkan kejadian sangat mudah	User Experince
daftar error trus	Functionality and Perfomance
masuk ke akun ga bisa	Functionality and Perfomance
terdaftar malah ga bisa	Functionality and Perfomance
koneksi tidak ada	Functionality and Perfomance
Diinstal susah banget	Functionality and Perfomance
Aplikasi sangat bermanfaat	User Experince
app gak becus	General Aspect
login sllu salah kode	Functionality and Perfomance
apk hangus	General Aspect
aplikasinya di tingkatkan lagi	General Aspect
Inovasi fleksibel	Out of Aspect
login gagal mulu	Functionality and Perfomance
server Tidak ada koneksi	Functionality and Perfomance
aps asuuu	General Aspect
aplikasinya Lemot	Functionality and Perfomance
mencari informasi memudahkan	User Experince
barcodenya mutes terus	Functionality and Perfomance
app jelek bngt	General Aspect
pelayanan Bagus	Out of Aspect
apk Nyebelin banget	General Aspect
apk ga niat buat	Support and Updates
Masuk info PKB gagal	Functionality and Perfomance
pengecekan Tidak nyambung	Out of Aspect
aplikasinya ga jalan	Functionality and Perfomance
bug banyak	Support and Updates
cek bayar pajak gak bisa	Functionality and Perfomance
scan barcode permasalahan	Functionality and Perfomance
Operasionalnya lama	Functionality and Perfomance
update gabisa masuk	Support and Updates
Aplikasinya Gak bisa kebuka	Functionality and Perfomance
servernya jelek banget	Functionality and Perfomance
aplikasi belum siap di edarkan	General Aspect
aplikasi lemah	General Aspect
akses tidak bisa	Functionality and Perfomance
aplikasinya gak bisa buat masuk atau daftar	Functionality and Perfomance
tampilan terbatas	User Interface
bayar pajak persulit	Functionality and Perfomance
login gabisa	Functionality and Perfomance
aplikasi gak beres	General Aspect
LOGON GABISA	Functionality and Perfomance
log in gabisa-bisa	Functionality and Perfomance
Apk ribet	User Experince
dbuka gk bsa	Functionality and Perfomance
Scan barcode ga bisa scan	Functionality and Perfomance
Fungsional apk sangat kurang	Functionality and Perfomance
lapor susah banget	Functionality and Perfomance
masuk lama sekali	Functionality and Perfomance
APLIKASI Error	Functionality and Perfomance
aplikasi Susah diakses	User Experince
login tidak terdaftar	Functionality and Perfomance
aplikasi sampah	General Aspect
aplikasi ga bsa di pake	Functionality and Perfomance
mengurus kk lebih simpel	User Experince
Loding terus	Functionality and Perfomance
Apk goks	General Aspect
Aplikasi gabisa di akses	Functionality and Perfomance
sever Tidak bisa masuk	Functionality and Perfomance
scan barcode error	Functionality and Perfomance
gunakan gak bisa	Functionality and Perfomance
Pelayanane sangat cepat	Out of Aspect
Proses lama sekali	Out of Aspect
aplikasi selalu bermasalah	Functionality and Perfomance
aplikasi eror terus	Functionality and Perfomance
Aplikasi jelek bangett	General Aspect
Aplikasi parah	General Aspect
aplikasi sering susah di buka	Functionality and Perfomance
buat ekun ngga bisa	Functionality and Perfomance
aplikasi belum siap	General Aspect
masuk ga bisa	Functionality and Perfomance
login tidak bisa sama sekali	Functionality and Perfomance
apk tidak bisa di gunakan	Functionality and Perfomance
perubahan data lama bgt	Functionality and Perfomance
perbaharui versi terbaru tidak jelas	Support and Updates
Scan barcode loading Mulu	Functionality and Perfomance
mau berkunjung Ribet	User Experince
Aplikasi sangat keren	General Aspect
syarat dokumen ambigu	User Experince
Aplikasi kurang protektif	Security
aplikasi gak conent sistem	Functionality and Perfomance
data nggak ada	Security
ngecek ga bsa	Functionality and Perfomance
buku-buku koleksi ngga bisa diunduh	Functionality and Perfomance
Aplikasi gaguna	User Experince
cek gabisa di buka	Functionality and Perfomance
gunakan Mudah	User Experince
aplikasiny enjoy	General Aspect
sistem perbaiki lg	Functionality and Perfomance
Aplikasi ngontol	General Aspect
cari lokasi Gak bisa	Functionality and Perfomance
loadingnya lama bngt	Functionality and Perfomance
aplikasi masuk ga bisa	Functionality and Perfomance
Aplikasi Saya sangat menyukai nya	General Aspect
Aplikasi aneh	General Aspect
pelayanan cepat	User Experince
dpake gk bisa	Functionality and Perfomance
Aplikasipun sering close sendiri	Functionality and Perfomance
download Gag bisa di buka	Functionality and Perfomance
Aplikasi gak bisa saya buka	Functionality and Perfomance
aplikasi sangat baik	General Aspect
aplikasi sangat membantu	General Aspect
apk ngestuck	Functionality and Perfomance
Penanganan tingkatkan lagi biar lebih baik	User Experince
Jaki tidak efisien	User Experince
Aplikasi Sangatlah membantu	Functionality and Perfomance
Aplikasi gabisa akses	Functionality and Perfomance
aplikasi lemot	Functionality and Perfomance
input no OTP ng bisa	Functionality and Perfomance
ngescan ga bisa	Functionality and Perfomance
Aplikasi belum siap	General Aspect
Aplikasi susah masuk	General Aspect
Aplikasi gak jelas	General Aspect
apk jelek banget	General Aspect
update Jangan terlalu banyak	Support and Updates
contact Kemenkes ga ada respon	Support and Updates
Ngeceknya tidak keluar2	Functionality and Perfomance
scan belum akurat	Functionality and Perfomance
scan produk g bisa	Functionality and Perfomance
petugas operator di aplikasi tidak berguna	Out of Aspect
Responce Laporannya Bagus	Support and Updates
apk jaki bermanfaat	User Experince
aplikasinya bagus buat laporan ini itu	User Experince
Apk blm sempurna	General Aspect
cek Tidak bisa	Functionality and Perfomance
Aplikasi macam apa	Out of Aspect
apk berguna GK sih	User Experince
pengurusan dokumen mudah	User Experince
APLIKASI GAK JELASSSSSSSSSSSS	General Aspect
Aplikasi ok	General Aspect
pengurusan dokumen penting sangat membantu	User Experince
scan loading saja	Functionality and Perfomance
cek barcode error	Functionality and Perfomance
Aplikasinya bagus	General Aspect
scan barcode kacau	Functionality and Perfomance
Pelayanannya bagus	Out of Aspect
masuk gk bisa	Functionality and Perfomance
pajaknya ga kelacak	Functionality and Perfomance
Apl blm sepurana	General Aspect
Aplikasinya sngat tdak rekomended	User Experince
"scan obat""an ngga dikenali semua"	Functionality and Perfomance
scan tak bisa	Functionality and Perfomance
bukaa susah	Functionality and Perfomance
apk Gak jelas	General Aspect
masuk g bisa	Functionality and Perfomance
loading trus	Functionality and Perfomance
Aplikasi mudah untuk digunakan	User Experince
Aplikasinya gak ngebantu	User Experince
aplikasi nambah masalah	User Experince
Aplikasinya sangat membant	User Experince
login Gak bisa	Functionality and Perfomance
pengurusan dokumen penting Sangat bagus	User Experince
aplikasi gagal mulu	Functionality and Perfomance
data erorr	Functionality and Perfomance
aplikasi tolong di perbaiki	Functionality and Perfomance
respon sangat cepat	Support and Updates
scan barcode ga ke detek	Functionality and Perfomance
bikin pasword susah bget	Functionality and Perfomance
login engga terdaftar	Functionality and Perfomance
scan tidak akan bisa lagi	Functionality and Perfomance
ngecek pajak STNK susah ngeceknya	Functionality and Perfomance
login susah	Functionality and Perfomance
loading trs	Functionality and Perfomance
dibuka gk bisa	Functionality and Perfomance
aplikasi cek ga bisa	Functionality and Perfomance
Aplikasi Terbaik	General Aspect
Tim IT kerjanya tidur	Support and Updates
pelayanan sangat buruk	Out of Aspect
aplikasi memudahkan	User Experince
daftar Ga bisa	Functionality and Perfomance
tmp parkir tidak ada	Out of Aspect
masuk Lama	Functionality and Perfomance
aplikasi sangat bagus	General Aspect
Aplikasi ga bisa digunakan	Functionality and Perfomance
loginnn Gak bisa	Functionality and Perfomance
informasi kurang	User Experince
Ngecek pembayaran gak bisa	Functionality and Perfomance
Aplikasi terlantar	General Aspect
